productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extDescription,extColor,extCardType,extCost,extPower,extSubtypes,extAttribute,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCounterplus,extLife
482236,DON!! Card (Gold),DON Card Gold,https://tcgplayer-cdn.tcgplayer.com/product/482236_200w.jpg,68,17675,https://cpt.tcgcsv.com/LVS5,2023-04-17T13:25:04.79,1,PR,,Your Turn +1000,,DON!!,,,,,6.08,7.5,50.0,6.77,,Foil,,
482237,DON!! Card (Red),DON Card Red,https://tcgplayer-cdn.tcgplayer.com/product/482237_200w.jpg,68,17675,https://cpt.tcgcsv.com/MVS5,2023-04-18T12:37:13.177,1,PR,,Your Turn +1000,,DON!!,,,,,50.0,74.0,375.98,56.6,,Foil,,
482238,DON!! Card (Yellow),DON Card Yellow,https://tcgplayer-cdn.tcgplayer.com/product/482238_200w.jpg,68,17675,https://cpt.tcgcsv.com/NVS5,2023-04-18T12:37:16.71,1,PR,,Your Turn +1000,Green,DON!!,,,Barto Club Pirates;Supernovas,,16.95,18.98,52.94,18.89,,Foil,,
482239,DON!! Card (Blue),DON Card Blue,https://tcgplayer-cdn.tcgplayer.com/product/482239_200w.jpg,68,17675,https://cpt.tcgcsv.com/PVS5,2023-04-18T12:36:59.01,1,PR,,Your Turn +1000,,DON!!,,,,,37.99,42.0,80.0,43.39,,Foil,,
482240,DON!! Card (Purple),DON Card Purple,https://tcgplayer-cdn.tcgplayer.com/product/482240_200w.jpg,68,17675,https://cpt.tcgcsv.com/QVS5,2023-04-18T12:37:02.773,1,PR,,Your Turn +1000,,DON!!,,,,,44.98,50.87,129.99,52.07,,Foil,,
482241,DON!! Card (Silver),DON Card Silver,https://tcgplayer-cdn.tcgplayer.com/product/482241_200w.jpg,68,17675,https://cpt.tcgcsv.com/RVS5,2023-04-18T12:56:25.51,1,PR,,Your Turn +1000,,DON!!,,,,,41.99,45.55,66.6,46.31,,Foil,,
483099,Killer (Promotion Pack 2023),Killer Promotion Pack 2023,https://tcgplayer-cdn.tcgplayer.com/product/483099_200w.jpg,68,17675,https://cpt.tcgcsv.com/_fT5,2023-03-29T12:57:41.807,1,PR,OP01-039,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[DON!! x1] [On Block] If you have 3 or more Characters, draw 1 card.",Green,Character,2,2000,Kid Pirates;Supernovas,Slash,0.7,1.5,9.5,1.27,,Normal,1000,
483103,Ms. All Sunday (Promotion Pack 2023),Ms All Sunday Promotion Pack 2023,https://tcgplayer-cdn.tcgplayer.com/product/483103_200w.jpg,68,17675,https://cpt.tcgcsv.com/5gT5,2023-03-29T12:46:52.03,1,PR,OP01-079,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[On K.O.] If your Leader has the [Baroque Works] type, add up to 1 Event from your trash to your hand.",Blue,Character,3,1000,Baroque Works,Strike,10.84,21.34,150.0,32.4,,Normal,1000,
483104,Ulti (Promotion Pack 2023),Ulti Promotion Pack 2023,https://tcgplayer-cdn.tcgplayer.com/product/483104_200w.jpg,68,17675,https://cpt.tcgcsv.com/6gT5,2023-03-29T12:58:03.01,1,PR,OP01-093,[On Play] (1) <em>(You may rest the specified number of DON!! cards in your cost area.)</em>: Add up to 1 DON!! card from your DON!! deck and rest it.,Purple,Character,2,3000,Animal Kingdom Pirates,Strike,0.65,1.22,5.0,1.17,,Normal,,
483105,Marco (Promotion Pack 2023),Marco Promotion Pack 2023,https://tcgplayer-cdn.tcgplayer.com/product/483105_200w.jpg,68,17675,https://cpt.tcgcsv.com/7gT5,2023-03-29T12:57:14.387,1,PR,OP02-018,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[On K.O.] <strong>You may trash 1 card with a type including ""Whitebeard Pirates"" from your hand</strong>: If you have 2 or less Life cards, play this Character card from your trash rested.",Red,Character,4,5000,Whitebeard Pirates,Special,0.25,1.05,9.75,1.0,,Normal,1000,
483106,Koby (Promotion Pack 2023),Koby Promotion Pack 2023,https://tcgplayer-cdn.tcgplayer.com/product/483106_200w.jpg,68,17675,https://cpt.tcgcsv.com/8gT5,2023-03-29T12:47:53.25,1,PR,ST06-002,[On Play] <strong>You may trash 1 card from your hand</strong>: K.O. up to 1 of your opponent's Characters with a cost of 0.,Black,Character,1,2000,Navy,Strike,0.4,0.66,4.99,0.67,,Normal,1000,
483109,Promotion Pack 2023 Vol. 1,Promotion Pack 2023 Vol 1,https://tcgplayer-cdn.tcgplayer.com/product/483109_200w.jpg,68,17675,https://cpt.tcgcsv.com/cgT5,2023-03-14T12:35:56.707,1,,,,,,,,,,22.0,38.68,100.0,16.16,,Normal,,
483112,Tournament Pack Vol. 2,Tournament Pack Vol 2,https://tcgplayer-cdn.tcgplayer.com/product/483112_200w.jpg,68,17675,https://cpt.tcgcsv.com/ggT5,2023-10-13T18:51:09.34,1,,,,,,,,,,4.48,8.99,25.0,5.03,,Normal,,
483145,DON!! Card (Tournament Pack Vol. 2),DON Card Tournament Pack Vol 2,https://tcgplayer-cdn.tcgplayer.com/product/483145_200w.jpg,68,17675,https://cpt.tcgcsv.com/WgT5,2023-03-06T16:53:23.7,1,PR,,Your Turn +1000,,DON!!,,,,,3.17,4.3,20.0,3.81,,Normal,,
483146,DON!! Card (Tournament Pack Vol. 2) [Winner],DON Card Tournament Pack Vol 2 Winner,https://tcgplayer-cdn.tcgplayer.com/product/483146_200w.jpg,68,17675,https://cpt.tcgcsv.com/XgT5,2023-03-06T16:53:19.05,1,PR,,Your Turn +1000,Red,DON!!,,,Whitebeard Pirates,,12.0,22.0,34.98,18.9,,Normal,,
483151,Franky (Tournament Pack Vol. 2),Franky Tournament Pack Vol 2,https://tcgplayer-cdn.tcgplayer.com/product/483151_200w.jpg,68,17675,https://cpt.tcgcsv.com/2hT5,2023-03-06T16:53:14.643,1,PR,OP01-021,[DON!! x1] This Character can also attack your opponent's active Characters.,Red,Character,3,4000,Straw Hat Crew,Ranged,0.1,0.49,49.0,0.44,,Normal,,
483153,Franky (Tournament Pack Vol. 2) [Winner],Franky Tournament Pack Vol 2 Winner,https://tcgplayer-cdn.tcgplayer.com/product/483153_200w.jpg,68,17675,https://cpt.tcgcsv.com/5hT5,2023-03-06T16:53:10.49,1,PR,OP01-021,[DON!! x1] This Character can also attack your opponent's active Characters.,Red,Character,3,4000,Straw Hat Crew,Ranged,15.0,24.99,150.0,19.02,,Normal,,
483155,Izo (Tournament Pack Vol. 2),Izo Tournament Pack Vol 2,https://tcgplayer-cdn.tcgplayer.com/product/483155_200w.jpg,68,17675,https://cpt.tcgcsv.com/7hT5,2023-03-06T16:53:06.41,1,PR,OP01-033,[On Play] Rest up to 1 of your opponent's Characters with a cost of 4 or less.,Green,Character,3,3000,Former Whitebeard Pirates;Land of Wano,Ranged,0.25,0.75,7.88,0.57,,Normal,2000,
483156,Izo (Tournament Pack Vol. 2) [Winner],Izo Tournament Pack Vol 2 Winner,https://tcgplayer-cdn.tcgplayer.com/product/483156_200w.jpg,68,17675,https://cpt.tcgcsv.com/8hT5,2023-03-06T16:53:02.77,1,PR,OP01-033,[On Play] Rest up to 1 of your opponent's Characters with a cost of 4 or less.,Green,Character,3,3000,Former Whitebeard Pirates;Land of Wano,Ranged,4.32,5.46,100.0,5.08,,Normal,2000,
483159,Black Maria (Tournament Pack Vol. 2),Black Maria Tournament Pack Vol 2,https://tcgplayer-cdn.tcgplayer.com/product/483159_200w.jpg,68,17675,https://cpt.tcgcsv.com/chT5,2023-03-06T16:52:59.037,1,PR,ST04-011,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Purple,Character,2,2000,Animal Kingdom Pirates,Special,0.1,0.47,8.49,0.39,,Normal,1000,
483160,Black Maria (Tournament Pack Vol. 2) [Winner],Black Maria Tournament Pack Vol 2 Winner,https://tcgplayer-cdn.tcgplayer.com/product/483160_200w.jpg,68,17675,https://cpt.tcgcsv.com/dhT5,2023-03-06T16:52:55.597,1,PR,ST04-011,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Purple,Character,2,2000,Animal Kingdom Pirates,Special,13.5,18.34,41.99,13.5,,Normal,1000,
483164,Winner Pack Vol. 2,Winner Pack Vol 2,https://tcgplayer-cdn.tcgplayer.com/product/483164_200w.jpg,68,17675,https://cpt.tcgcsv.com/jhT5,2023-10-13T18:55:01.523,1,,,,,,,,,,34.0,50.48,150.0,25.37,,Normal,,
483165,DON!! Card Pack Vol. 2,DON Card Pack Vol 2,https://tcgplayer-cdn.tcgplayer.com/product/483165_200w.jpg,68,17675,https://cpt.tcgcsv.com/khT5,2023-04-17T13:14:32.327,1,,,,,,,,,,99.99,99.99,100.0,90.0,,Normal,,
483166,Event Pack Vol. 1,Event Pack Vol 1,https://tcgplayer-cdn.tcgplayer.com/product/483166_200w.jpg,68,17675,https://cpt.tcgcsv.com/lhT5,2023-02-10T14:30:04.637,1,,,,,,,,,,44.99,69.5,1000.0,34.74,,Normal,,
483167,DON!! Card (Green),DON Card Green,https://tcgplayer-cdn.tcgplayer.com/product/483167_200w.jpg,68,17675,https://cpt.tcgcsv.com/mhT5,2023-04-17T13:15:05.567,1,PR,,Your Turn +1000,,DON!!,,,,,173.94,189.99,199.99,141.16,,Foil,,
483168,DON!! Card (Orange),DON Card Orange,https://tcgplayer-cdn.tcgplayer.com/product/483168_200w.jpg,68,17675,https://cpt.tcgcsv.com/nhT5,2023-04-17T13:15:01.987,1,PR,,Your Turn +1000,,DON!!,,,,,99.87,113.99,134.7,105.85,,Foil,,
483169,DON!! Card (Pink),DON Card Pink,https://tcgplayer-cdn.tcgplayer.com/product/483169_200w.jpg,68,17675,https://cpt.tcgcsv.com/phT5,2023-04-17T13:14:58.647,1,PR,,Your Turn +1000,,DON!!,,,,,45.19,55.89,129.99,58.42,,Foil,,
483170,DON!! Card (Teal),DON Card Teal,https://tcgplayer-cdn.tcgplayer.com/product/483170_200w.jpg,68,17675,https://cpt.tcgcsv.com/qhT5,2023-04-17T13:14:55.03,1,PR,,Your Turn +1000,,DON!!,,,,,48.44,66.14,100.0,65.88,,Foil,,
483171,DON!! Card (Bronze),DON Card Bronze,https://tcgplayer-cdn.tcgplayer.com/product/483171_200w.jpg,68,17675,https://cpt.tcgcsv.com/rhT5,2023-04-17T13:14:51.267,1,PR,,Your Turn +1000,,DON!!,,,,,31.84,34.24,40.0,32.77,,Foil,,
483174,Trafalgar Law (Offline Regional 2023) [Participant],Trafalgar Law Offline Regional 2023 Participant,https://tcgplayer-cdn.tcgplayer.com/product/483174_200w.jpg,68,17675,https://cpt.tcgcsv.com/vhT5,2023-04-17T13:17:53.583,1,PR,OP02-035,[Activate:Main] (1) <em>(You may rest the specified number of DON!! cards in your cost area.)</em> <strong>You may return this Character to the owner's hand</strong>: Play up to 1 Character with a cost of 3 from your hand.,Green,Character,2,3000,Heart Pirates;Supernovas,Slash,10.0,44.5,75.0,20.43,,Foil,1000,
483176,Trafalgar Law (Offline Regional 2023) [Finalist],Trafalgar Law Offline Regional 2023 Finalist,https://tcgplayer-cdn.tcgplayer.com/product/483176_200w.jpg,68,17675,https://cpt.tcgcsv.com/xhT5,2023-04-17T13:17:50.337,1,PR,OP02-035,[Activate:Main] (1) <em>(You may rest the specified number of DON!! cards in your cost area.)</em> <strong>You may return this Character to the owner's hand</strong>: Play up to 1 Character with a cost of 3 from your hand.,Green,Character,2,3000,Heart Pirates;Supernovas,Slash,19.0,494.0,499.98,65.56,,Foil,1000,
483177,Trafalgar Law (Offline Regional 2023) [Winner],Trafalgar Law Offline Regional 2023 Winner,https://tcgplayer-cdn.tcgplayer.com/product/483177_200w.jpg,68,17675,https://cpt.tcgcsv.com/zhT5,2023-04-17T13:17:57.7,1,PR,OP02-035,[Activate:Main] (1) <em>(You may rest the specified number of DON!! cards in your cost area.)</em> <strong>You may return this Character to the owner's hand</strong>: Play up to 1 Character with a cost of 3 from your hand.,Green,Character,2,3000,Heart Pirates;Supernovas,Slash,2499.0,2499.0,2499.0,,,Foil,1000,
483178,Koby (Offline Regional 2023) [Participant],Koby Offline Regional 2023 Participant,https://tcgplayer-cdn.tcgplayer.com/product/483178_200w.jpg,68,17675,https://cpt.tcgcsv.com/BhT5,2023-04-17T13:19:26.37,1,PR,OP02-098,[On Play] <strong>You may trash 1 card from your hand</strong>: K.O. up to 1 of your opponent's Characters with a cost of 3 or less.,Black,Character,3,4000,Navy,Strike,32.93,43.26,120.0,41.89,,Foil,1000,
483179,Koby (Offline Regional 2023) [Finalist],Koby Offline Regional 2023 Finalist,https://tcgplayer-cdn.tcgplayer.com/product/483179_200w.jpg,68,17675,https://cpt.tcgcsv.com/ChT5,2023-04-17T13:19:22.5,1,PR,OP02-098,[On Play] <strong>You may trash 1 card from your hand</strong>: K.O. up to 1 of your opponent's Characters with a cost of 3 or less.,Black,Character,3,4000,Navy,Strike,324.99,348.99,750.0,185.89,,Foil,1000,
483180,Koby (Offline Regional 2023) [Winner],Koby Offline Regional 2023 Winner,https://tcgplayer-cdn.tcgplayer.com/product/483180_200w.jpg,68,17675,https://cpt.tcgcsv.com/DhT5,2023-04-17T13:19:30.973,1,PR,OP02-098,[On Play] <strong>You may trash 1 card from your hand</strong>: K.O. up to 1 of your opponent's Characters with a cost of 3 or less.,Black,Character,3,4000,Navy,Strike,,,,,,,1000,
483182,Sanji (Offline Regional 2023) [Participant],Sanji Offline Regional 2023 Participant,https://tcgplayer-cdn.tcgplayer.com/product/483182_200w.jpg,68,17675,https://cpt.tcgcsv.com/GhT5,2023-04-17T13:16:54.743,1,PR,ST01-004,[DON!! x2] This Character gains [Rush]. <em>(This card can attack on the turn in which it is played.</em>,Red,Character,2,4000,Straw Hat Crew,Strike,70.0,79.0,99.99,35.27,,Foil,,
483183,Sanji (Offline Regional 2023) [Finalist],Sanji Offline Regional 2023 Finalist,https://tcgplayer-cdn.tcgplayer.com/product/483183_200w.jpg,68,17675,https://cpt.tcgcsv.com/HhT5,2023-04-17T13:16:50.753,1,PR,ST01-004,[DON!! x2] This Character gains [Rush]. <em>(This card can attack on the turn in which it is played.</em>,Red,Character,2,4000,Straw Hat Crew,Strike,598.0,599.49,1599.0,100.37,,Foil,,
483184,Sanji (Offline Regional 2023) [Winner],Sanji Offline Regional 2023 Winner,https://tcgplayer-cdn.tcgplayer.com/product/483184_200w.jpg,68,17675,https://cpt.tcgcsv.com/JhT5,2023-04-17T13:17:00.2,1,PR,ST01-004,[DON!! x2] This Character gains [Rush]. <em>(This card can attack on the turn in which it is played.</em>,Red,Character,2,4000,Straw Hat Crew,Strike,,,,,,,,
483185,Marshall.D.Teach (Offline Regional 2023) [Participant],MarshallDTeach Offline Regional 2023 Participant,https://tcgplayer-cdn.tcgplayer.com/product/483185_200w.jpg,68,17675,https://cpt.tcgcsv.com/KhT5,2023-04-17T13:18:27.62,1,PR,ST03-014,[On Play] Return up to 1 Character with a cost of 3 or less to the owner's hand.,Blue,Character,4,4000,Blackbeard Pirates;The Seven Warlords of the Sea,Special,34.98,38.63,50.0,14.59,,Foil,1000,
483186,Marshall.D.Teach (Offline Regional 2023) [Finalist],MarshallDTeach Offline Regional 2023 Finalist,https://tcgplayer-cdn.tcgplayer.com/product/483186_200w.jpg,68,17675,https://cpt.tcgcsv.com/LhT5,2023-04-17T13:18:12.303,1,PR,ST03-014,[On Play] Return up to 1 Character with a cost of 3 or less to the owner's hand.,Blue,Character,4,4000,Blackbeard Pirates;The Seven Warlords of the Sea,Special,700.0,700.0,700.0,92.38,,Foil,1000,
483187,Marshall.D.Teach (Offline Regional 2023) [Winner],MarshallDTeach Offline Regional 2023 Winner,https://tcgplayer-cdn.tcgplayer.com/product/483187_200w.jpg,68,17675,https://cpt.tcgcsv.com/MhT5,2023-04-17T13:18:31.203,1,PR,ST03-014,[On Play] Return up to 1 Character with a cost of 3 or less to the owner's hand.,Blue,Character,4,4000,Blackbeard Pirates;The Seven Warlords of the Sea,Special,,,,,,,1000,
483189,Jack (Offline Regional 2023) [Participant],Jack Offline Regional 2023 Participant,https://tcgplayer-cdn.tcgplayer.com/product/483189_200w.jpg,68,17675,https://cpt.tcgcsv.com/PhT5,2023-04-17T13:18:50.267,1,PR,ST04-008,[On Play] <strong>You may trash 1 card from your hand: Add up to 1 DON!! card from your DON!! deck and set it as acitve.,Purple,Character,3,4000,Animal Kingdom Pirates,Strike,14.24,19.49,50.0,7.24,,Foil,1000,
483192,Jack (Offline Regional 2023) [Finalist],Jack Offline Regional 2023 Finalist,https://tcgplayer-cdn.tcgplayer.com/product/483192_200w.jpg,68,17675,https://cpt.tcgcsv.com/ShT5,2023-04-17T13:18:46.987,1,PR,ST04-008,[On Play] <strong>You may trash 1 card from your hand: Add up to 1 DON!! card from your DON!! deck and set it as acitve.,Purple,Character,3,4000,Animal Kingdom Pirates,Strike,149.99,149.99,569.69,40.44,,Foil,1000,
483193,Jack (Offline Regional 2023) [Winner],Jack Offline Regional 2023 Winner,https://tcgplayer-cdn.tcgplayer.com/product/483193_200w.jpg,68,17675,https://cpt.tcgcsv.com/ThT5,2023-04-17T13:18:54.08,1,PR,ST04-008,[On Play] <strong>You may trash 1 card from your hand: Add up to 1 DON!! card from your DON!! deck and set it as acitve.,Purple,Character,3,4000,Animal Kingdom Pirates,Strike,,,,,,,1000,
483195,Charlotte Pudding (Offline Regional 2023) [Participant],Charlotte Pudding Offline Regional 2023 Participant,https://tcgplayer-cdn.tcgplayer.com/product/483195_200w.jpg,68,17675,https://cpt.tcgcsv.com/WhT5,2023-04-17T13:20:03.33,1,PR,ST07-008,"[On Play] Look at up to 1 card from the top of yours or your opponent's Life cards, and place it at the top or bottom of the Life cards.",Yellow,Character,2,3000,Big Mom Pirates,Wisdom,38.42,38.45,55.79,32.19,,Foil,2000,
483197,Charlotte Pudding (Offline Regional 2023) [Finalist],Charlotte Pudding Offline Regional 2023 Finalist,https://tcgplayer-cdn.tcgplayer.com/product/483197_200w.jpg,68,17675,https://cpt.tcgcsv.com/ZhT5,2023-04-17T13:19:58.617,1,PR,ST07-008,"[On Play] Look at up to 1 card from the top of yours or your opponent's Life cards, and place it at the top or bottom of the Life cards.",Yellow,Character,2,3000,Big Mom Pirates,Wisdom,150.0,200.0,2000.0,124.16,,Foil,2000,
483198,Charlotte Pudding (Offline Regional 2023) [Winner],Charlotte Pudding Offline Regional 2023 Winner,https://tcgplayer-cdn.tcgplayer.com/product/483198_200w.jpg,68,17675,https://cpt.tcgcsv.com/-hT5,2023-04-17T13:20:06.713,1,PR,ST07-008,"[On Play] Look at up to 1 card from the top of yours or your opponent's Life cards, and place it at the top or bottom of the Life cards.",Yellow,Character,2,3000,Big Mom Pirates,Wisdom,,,,,,,2000,
484943,Gift Collection 2023,Gift Collection 2023,https://tcgplayer-cdn.tcgplayer.com/product/484943_200w.jpg,68,17675,https://cpt.tcgcsv.com/T-T5,2023-10-27T04:03:09.963,1,,,,,,,,,,439.0,649.99,998.0,475.68,,Normal,,
485262,Roronoa Zoro - OP01-001 (Alternate Art),Roronoa Zoro OP01 001 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/485262_200w.jpg,68,17675,https://cpt.tcgcsv.com/g7V5,2023-07-28T04:03:14.96,1,PR,OP01-001,[DON!! x1] [Your Turn] All of your Characters gain +1000 power.,Red,Leader,,5000,Straw Hat Crew;Supernovas,Slash,140.0,183.99,1000.0,142.79,,Foil,,5
485263,Sanji - OP01-013 (Alternate Art),Sanji OP01 013 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/485263_200w.jpg,68,17675,https://cpt.tcgcsv.com/h7V5,2023-07-28T04:03:14.96,1,PR,OP01-013,"[Activate:Main] [Once Per Turn] <strong>You may add 1 card from your Life area to your hand</strong>: This Character gains +2000 power during this turn. Then, give this Character up to 2 rested DON!! cards.",Red,Character,2,3000,Straw Hat Crew,Strike,25.0,40.97,500.0,29.42,,Foil,2000,
485264,Usopp - ST01-002 (Alternate Art),Usopp ST01 002 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/485264_200w.jpg,68,17675,https://cpt.tcgcsv.com/j7V5,2023-07-28T04:03:14.96,1,PR,ST01-002,"[DON!! x2] [When Attacking] Your opponent cannot activate a [Blocker] Character that has 5000 or more power during this battle.
<br>
[Trigger] Play this card.",Red,Character,2,2000,Straw Hat Crew,Ranged,14.49,19.86,500.0,19.41,,Foil,1000,
485265,Nami - OP01-016 (Alternate Art),Nami OP01 016 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/485265_200w.jpg,68,17675,https://cpt.tcgcsv.com/k7V5,2023-07-28T04:03:14.96,1,PR,OP01-016,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 [Straw Hat Crew] type Character card other than [Nami] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Red,Character,1,2000,Straw Hat Crew,Special,88.68,104.83,1000.0,89.92,,Foil,1000,
485266,Nico Robin - ST01-008 (Alternate Art),Nico Robin ST01 008 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/485266_200w.jpg,68,17675,https://cpt.tcgcsv.com/l7V5,2023-07-28T04:03:14.96,1,PR,ST01-008,,Red,Character,3,5000,Straw Hat Crew,Wisdom,52.95,65.18,500.0,62.36,,Foil,1000,
485267,Tony Tony.Chopper - ST01-006 (Alternate Art),Tony TonyChopper ST01 006 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/485267_200w.jpg,68,17675,https://cpt.tcgcsv.com/m7V5,2023-07-28T04:03:14.96,1,PR,ST01-006,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Red,Character,1,1000,Animal;Straw Hat Crew,Strike,95.0,131.71,1000.0,110.73,,Foil,,
485268,Franky - ST01-010 (Alternate Art),Franky ST01 010 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/485268_200w.jpg,68,17675,https://cpt.tcgcsv.com/n7V5,2024-08-14T10:54:14.477,1,PR,ST01-010,,Red,Character,4,6000,Straw Hat Crew,Strike,13.68,19.23,500.0,16.75,,Foil,1000,
